name	date	rate	text	helpful
Nidhi Mishra	2021-06-17	5	Good app!!!!!!!!!!!!!!!!!!!I can do my classes on it easily soooooooo good!!!!!!!!!!!!!!!!!!!!!	0
Hemanth Hemanth	2021-06-07	1	Worst app I downloaded to my phone ever, waste app, etc.... My virtual background is not changing my app also up to date	0
David Dunn	2021-04-15	2	Desktop app is fine, but this app is only just passable. It has choppy video, audio delays for 3s or more, burns through battery faster than anything else and makes the phone uncomfortably hot. It works, but there's room for improvement on every front.	5
Prakash Shrestha	2021-05-24	1	Kajshakajakzkkzkzjzhshsisosbysjsis nakamura the best price for the first time in the UK and Ireland destinations only one of 8, I have a look at the moment. I have a look at the moment	0
Debangana	2021-04-22	3	Great app very easy to use especially for my online classes but sometimes it doesn't connect at all even my Internet it good still that why I have so many class please fix it otherwise good	0
Mr. Khan Official	2021-07-09	1	Please remove autorotation from ur app ... Its very irritating	0
Jack Fewx	2021-03-19	2	Pretty obvious the app gets a fraction of the attention as the PC version. Bluetooth handling is a steaming pile of .... If at anytime during a call the bluetooth loses connection or changes (like connecting to the car!), ALL bluetooth is disabled and the only way to get it back is leave the call and rejoin. What a pain!	44
Ganesh KSD	2021-06-01	3	Hlo zoom team, we want data saver option in this app. Thank you zoom team. 🙏	0
Lisa Pizzo	2021-03-01	5	I really enjoy the zoom meetings because I'm able to connect with anyone at any time whenever I need to whether it be my family or doctor's visits the video calls are very clear and I can see and hear everyone perfectly I'm really glad that they came up with something like this especially now during the pandemic I'm able to keep in touch with family and friends and specially with my doctors which is really important right now.	21
Mohd haziq qayyum Bin termizi	2021-06-05	2	Why I can't hear any voice from other team? Someone please help me	0
Tofiq Memon	2021-07-08	5	This is a amazing app very very important and amazing app really 😘😍😑I am a very very happy	0
amit chaudhary	2021-05-19	1	Very pathetic app. Never connect for online class of my ward.	0
DRK	2021-07-08	3	Amazing aap. I suggest people to use because its functions are good ..	0
Marufa and Sufi Yasmeen	2021-07-07	1	Very Very Very Bad App Wish I Could Give It Zero Stars Not Working Properly	0
kiran pal	2021-07-07	1	Everytime I open the meeting links for zoom it just shows connecting and after after 2-3 min it closes and shows error. Please fix it	0
Ezike Chinonyerem	2021-04-21	3	I am always updating the app is tiring. For example I update it last two weeks ND I'm doing it again.when I have an important meeting it does that ND takes time,apart from that it's a good app	1
Lionel Gettliffe-Rudling	2021-02-08	4	Video quality is generally good. Interface is quirky. Settings split between App and Website with no obvious logic. Schedular only inegrates with calendars if you set the meeting Invite links cannot be imported. Audio does not handle multiple sound sources so no background sound bedding possible. Cannot control individual external sound sources, so you are at the mercy of the other participants' volume settings. The reaction emoji are a limited set instead of the whole or custom set like Discord	404
vaibhav yadav	2021-07-09	1	Very very wrost app in play store . It contains lots of problems like connecting problem ,vouce problem etc.	0
Love Ratri	2021-02-09	3	This is a best app for online classes. But some technical issues disturbs me when I join the class like disconnect again and again . Please solve this problem. While my network system is already ok. And I want to change my profile photo but how change. In zoom Before the system of change the profile photo but not now I am KESHAV KUMAR class 5 . Thank you.	78
Ariq Ahmed Ansari	2021-05-12	5	Best Cloud Meeting App. New features keeps coming!	0
Laxmi Padve	2021-07-08	2	It is good one...I enjoyed this app in starting...but it is hanging now	0
Ann McKale	2021-04-09	5	Although I am 80 years of age I have been using zoom from the time we went into lock down. Because I use it on a regular basis I find it very easy to use. As one of Jehovah’s Witnesses I have been able to attend all our meetings via zoom and use the breakout rooms to keep up to date with all of the congregation. I am so grateful for this type of technology as it has helped me to keep to a routine. Thank you zoom!!	59
srinivas mura	2021-07-02	5	Zoom is my God... zoom is my life...and zoom is my everything.... Thanks zoom...🙏🙏🙏🙏	0
Syam Sundar	2021-06-08	2	This is not good for a mobile phone Phone has heated continuously	0
R Buck	2021-05-24	4	Pretty good app I use it for church groups!!	0
Elad Esua	2021-01-30	5	It's just unique and very easy to use. It's got a really good quality even with the least updated tools and it takes just a click to get started amongst devices. It equally has nothing much to worry about once the internet supply is considerable. It's the ideal in my opinion. Thanks, David.	123
Sharvesh Selva	2021-06-03	5	It's very nice app to chat and call so I give 5 stars. You must download this	0
HARSHITA SAINI	2021-07-05	4	Very helpful at this time of corona .	0
Victoria Sijesh	2021-05-26	3	At firstI rated app 5 stars ⭐ now I am giving 3 ⭐⭐⭐ because it won't join the class at first it was good 👍 but when I didn't use it for a while it won't join please upgrade this app please🙏🙏🙏🙏🙏	0
IMary Green	2021-04-21	5	I've had alot of trouble in the past, but I didnt have the correct Zoom app. . So how that I have this the correct one, very simple! Thank you!!	0
elsa piano	2021-06-04	5	Clear sound,visually,need just a, litle improment	0
Trishia Almendras	2021-03-18	4	It was overall a great app...it can facilitate better online discussion and work from home activities. However, while using the app several times... I encountered delays and/or static audio-video performance/quality. Sometimes it took a while before you can join the meeting.	23
Roshani Kumari	2021-06-30	4	This is very good app for online classes or mettings 😊😊😊	0
Nishanth Surya	2021-04-28	5	Thanks for the fixing of bugs. And again 5⭐⭐⭐⭐⭐	0
Hrudvai Hrudvai	2021-06-22	1	Not working for some users After admiting it will go of App is very bad Worst app for mi users	0
Trina Uribe	2021-04-21	5	I've used this app to play jackbox tv games with my family since the beginning of the pandemic. We use to get together every Sunday to play games and this has been a great alternative!	0
Diana Oney	2021-05-02	4	I'm glad to be able to get the meeting for spiritual upbuilding but the last couple of times I try to use it keeps telling me to update and won't let me do anything else	0
Kofi Asiedu-Berchie	2021-01-25	3	Zoom set a trend for many meeting apps butbis missing a key feature. Users also join meetings and they are scheduled in advance. Zoom has no way to manually add a future event not hosted by the user. If this feature could be added so you can add a meeting you want to join in the future and not via email invitation, it cuts out at least 2 minutes of time, where the user doesnt have to add to their calendar.	14
RUPAISM	2021-04-24	2	Cannot connect to audio	0
Jama Kay Craig	2021-06-24	5	Connect with ANY appointment, business or courthouse needed.	0
Danie R	2021-06-23	5	This is a very excellent platform to interact, Thanks	0
